epoch,lr-AdamW,step,train_loss_epoch,train_loss_step,train_r2_epoch,train_r2_step,train_rmse_epoch,train_rmse_step,val_loss,val_r2,val_rmse
,0.001,0,,,,,,,,,
0,,9,,835.1104736328125,,-7.787768363952637,,28.473678588867188,,,
0,,19,,877.74169921875,,-7.377161979675293,,29.303592681884766,,,
0,,29,,717.1068725585938,,-5.756285667419434,,26.480823516845703,,,
0,,39,,613.3477783203125,,-5.801626682281494,,24.444168090820312,,,
0,,49,,633.0914306640625,,-6.43403434753418,,24.850685119628906,,,
0,,59,,616.4003295898438,,-8.178919792175293,,24.540695190429688,,,
0,,69,,686.5550537109375,,-8.321059226989746,,25.90209197998047,,,
0,,79,,786.688232421875,,-5.660331726074219,,27.704795837402344,,,
0,,89,,640.8577880859375,,-8.530960083007812,,25.018383026123047,,,
0,,99,,659.6326904296875,,-5.418198585510254,,25.399248123168945,,,
0,,109,,662.1763916015625,,-8.58908462524414,,25.44266128540039,,,
0,,119,,728.4349975585938,,-6.429466247558594,,26.660640716552734,,,
0,,129,,585.7456665039062,,-5.243422031402588,,23.903114318847656,,,
0,,139,,718.7752685546875,,-6.771636009216309,,26.532917022705078,,,
0,,146,,,,,,,676.6395263671875,-7.131541728973389,25.664981842041016
0,,146,718.2520751953125,,-7.386000633239746,,26.429241180419922,,,,
,0.001,147,,,,,,,,,
1,,149,,763.9369506835938,,-5.624165058135986,,27.245296478271484,,,
1,,159,,789.9360961914062,,-8.072458267211914,,27.710662841796875,,,
1,,169,,694.489990234375,,-6.790815353393555,,26.112197875976562,,,
1,,179,,567.7103881835938,,-5.805172920227051,,23.542192459106445,,,
1,,189,,775.86279296875,,-11.587911605834961,,27.523889541625977,,,
1,,199,,754.8529052734375,,-5.433429718017578,,27.144746780395508,,,
1,,209,,709.0620727539062,,-7.366175651550293,,26.161781311035156,,,
1,,219,,675.874755859375,,-6.88386869430542,,25.66982650756836,,,
1,,229,,655.9618530273438,,-5.53781795501709,,25.23330307006836,,,
1,,239,,599.180908203125,,-8.900860786437988,,24.193965911865234,,,
1,,249,,668.0125732421875,,-5.712230682373047,,25.51666831970215,,,
1,,259,,724.1517333984375,,-7.046252250671387,,26.588825225830078,,,
1,,269,,617.7442016601562,,-8.073028564453125,,24.529523849487305,,,
1,,279,,584.5097045898438,,-6.131208419799805,,23.873245239257812,,,
1,,289,,801.255859375,,-6.943385124206543,,27.961944580078125,,,
1,,293,,,,,,,590.7454223632812,-6.067100524902344,23.949390411376953
1,,293,644.5164184570312,,-6.537195205688477,,24.994924545288086,,,,
,0.001,294,,,,,,,,,
2,,299,,561.67431640625,,-4.9606242179870605,,23.367374420166016,,,
2,,309,,683.7393798828125,,-5.502796173095703,,25.757522583007812,,,
2,,319,,494.7281188964844,,-4.540464401245117,,21.945068359375,,,
2,,329,,519.9019775390625,,-4.812469482421875,,22.479530334472656,,,
2,,339,,543.9114379882812,,-4.487782955169678,,22.981861114501953,,,
2,,349,,499.7806701660156,,-4.754122734069824,,21.963348388671875,,,
2,,359,,627.7039794921875,,-4.238577842712402,,24.693134307861328,,,
2,,369,,596.60107421875,,-5.285943984985352,,24.046192169189453,,,
2,,379,,406.691650390625,,-5.055606842041016,,19.862895965576172,,,
2,,389,,560.2460327148438,,-3.9518003463745117,,23.218109130859375,,,
2,,399,,553.7630615234375,,-3.900820255279541,,23.124542236328125,,,
2,,409,,516.2883911132812,,-3.734947919845581,,22.38739776611328,,,
2,,419,,565.3553466796875,,-5.6465983390808105,,23.428504943847656,,,
2,,429,,491.5272216796875,,-4.175998210906982,,21.802932739257812,,,
2,,439,,407.2153015136719,,-2.5900933742523193,,19.787073135375977,,,
2,,440,,,,,,,458.28399658203125,-4.429176330566406,21.028423309326172
2,,440,527.5552368164062,,-5.0924973487854,,22.560089111328125,,,,
,0.001,441,,,,,,,,,
3,,449,,353.40985107421875,,-3.153069257736206,,18.402074813842773,,,
3,,459,,515.9475708007812,,-5.930277347564697,,22.390804290771484,,,
3,,469,,362.7301940917969,,-3.0186619758605957,,18.729999542236328,,,
3,,479,,434.9938049316406,,-3.4350082874298096,,20.457584381103516,,,
3,,489,,444.11285400390625,,-4.700953006744385,,20.691070556640625,,,
3,,499,,385.6957702636719,,-2.4250926971435547,,19.178646087646484,,,
3,,509,,396.2210693359375,,-2.99149489402771,,19.575847625732422,,,
3,,519,,289.4908142089844,,-2.2717065811157227,,16.707448959350586,,,
3,,529,,302.1851806640625,,-3.2420260906219482,,17.11188507080078,,,
3,,539,,411.2733459472656,,-2.836822032928467,,19.83090591430664,,,
3,,549,,273.493896484375,,-1.9929925203323364,,16.244640350341797,,,
3,,559,,281.79156494140625,,-1.812768816947937,,16.41982650756836,,,
3,,569,,346.0455627441406,,-5.926119804382324,,18.324228286743164,,,
3,,579,,328.1380615234375,,-3.5300586223602295,,17.7271728515625,,,
3,,587,,,,,,,311.3187255859375,-2.627756357192993,17.21987533569336
3,,587,383.5530090332031,,-3.344130754470825,,19.117145538330078,,,,
,0.001,588,,,,,,,,,
4,,589,,296.34246826171875,,-1.8125967979431152,,16.686779022216797,,,
4,,599,,292.3686828613281,,-1.4402170181274414,,16.674739837646484,,,
4,,609,,288.116943359375,,-2.7481181621551514,,16.540929794311523,,,
4,,619,,252.99197387695312,,-1.7830784320831299,,15.522409439086914,,,
4,,629,,290.88201904296875,,-2.8685126304626465,,16.680164337158203,,,
4,,639,,353.3397216796875,,-3.510483980178833,,18.40963363647461,,,
4,,649,,273.1070556640625,,-1.7340012788772583,,16.208616256713867,,,
4,,659,,286.040283203125,,-1.86190927028656,,16.424041748046875,,,
4,,669,,195.58670043945312,,-1.5662410259246826,,13.622991561889648,,,
4,,679,,286.9078369140625,,-1.615667462348938,,16.514728546142578,,,
4,,689,,197.3721466064453,,-1.5916322469711304,,13.764015197753906,,,
4,,699,,255.05783081054688,,-1.25693941116333,,15.58692741394043,,,
4,,709,,164.7961883544922,,-0.8952084183692932,,12.526559829711914,,,
4,,719,,197.73036193847656,,-1.044564962387085,,13.787775039672852,,,
4,,729,,239.47763061523438,,-1.0030611753463745,,14.88388442993164,,,
4,,734,,,,,,,167.3246612548828,-0.890557587146759,12.443845748901367
4,,734,252.9898681640625,,-1.8345167636871338,,15.361952781677246,,,,
,0.001,735,,,,,,,,,
5,,739,,194.0363006591797,,-0.795128583908081,,13.492588996887207,,,
5,,749,,145.98663330078125,,-0.5502270460128784,,11.723770141601562,,,
5,,759,,124.66486358642578,,-1.3153226375579834,,10.78438663482666,,,
5,,769,,109.51132202148438,,-0.5127313137054443,,10.107961654663086,,,
5,,779,,109.91815185546875,,-0.15921825170516968,,10.165894508361816,,,
5,,789,,162.67153930664062,,-1.1544122695922852,,12.41765022277832,,,
5,,799,,130.30258178710938,,-0.47403067350387573,,11.102132797241211,,,
5,,809,,194.02781677246094,,-1.761655330657959,,13.496530532836914,,,
5,,819,,140.86253356933594,,-1.0072948932647705,,11.364962577819824,,,
5,,829,,135.69227600097656,,-0.29767388105392456,,11.284026145935059,,,
5,,839,,99.3141098022461,,0.25612303614616394,,9.592683792114258,,,
5,,849,,153.25364685058594,,-0.5131774544715881,,11.971532821655273,,,
5,,859,,88.99456024169922,,-0.09971374273300171,,9.056549072265625,,,
5,,869,,116.94001007080078,,-0.5702358484268188,,10.573694229125977,,,
5,,879,,113.59320831298828,,-0.21500849723815918,,10.373522758483887,,,
5,,881,,,,,,,93.14961242675781,-0.03561129793524742,9.192155838012695
5,,881,153.0573272705078,,-0.677681565284729,,11.883598327636719,,,,
,0.001,882,,,,,,,,,
6,,889,,118.23221588134766,,-0.13012859225273132,,10.51884651184082,,,
6,,899,,119.81587982177734,,0.061584532260894775,,10.691642761230469,,,
6,,909,,153.13839721679688,,-0.7055008411407471,,12.128297805786133,,,
6,,919,,104.22634887695312,,-0.06588184833526611,,9.76165771484375,,,
6,,929,,106.95762634277344,,-0.45396190881729126,,10.15847396850586,,,
6,,939,,132.180908203125,,-0.2038240134716034,,11.18014144897461,,,
6,,949,,120.36721801757812,,-0.2462431788444519,,10.79051399230957,,,
6,,959,,72.39469146728516,,0.20701149106025696,,8.444019317626953,,,
6,,969,,106.68792724609375,,-0.2827770411968231,,9.970973014831543,,,
6,,979,,103.58164978027344,,-0.19116008281707764,,9.96179485321045,,,
6,,989,,97.31455993652344,,-0.023740381002426147,,9.506385803222656,,,
6,,999,,101.26902770996094,,-0.653131902217865,,9.90683364868164,,,
6,,1009,,66.61360931396484,,0.1874491572380066,,8.084281921386719,,,
6,,1019,,58.74408721923828,,-0.10617011785507202,,7.6568379402160645,,,
6,,1028,,,,,,,60.9295539855957,0.3170667588710785,7.477554798126221
6,,1028,104.96556091308594,,-0.1655116081237793,,9.878809928894043,,,,
,0.001,1029,,,,,,,,,
7,,1029,,100.93605041503906,,-0.25834372639656067,,9.724214553833008,,,
7,,1039,,49.070533752441406,,0.33562374114990234,,6.95034122467041,,,
7,,1049,,39.066749572753906,,0.2961158752441406,,6.132573127746582,,,
7,,1059,,88.80668640136719,,-0.030558258295059204,,9.284255981445312,,,
7,,1069,,105.08458709716797,,-0.21580392122268677,,10.094082832336426,,,
7,,1079,,84.32516479492188,,0.020494014024734497,,9.005122184753418,,,
7,,1089,,72.43408203125,,0.15330860018730164,,8.439553260803223,,,
7,,1099,,57.769798278808594,,0.33518609404563904,,7.538628578186035,,,
7,,1109,,93.306640625,,0.31049102544784546,,9.49651050567627,,,
7,,1119,,90.10185241699219,,0.07935553789138794,,9.287212371826172,,,
7,,1129,,61.10157775878906,,0.43073299527168274,,7.71160364151001,,,
7,,1139,,75.18458557128906,,0.08939242362976074,,8.641387939453125,,,
7,,1149,,127.40006256103516,,-0.6370253562927246,,10.977118492126465,,,
7,,1159,,75.93099212646484,,0.35833826661109924,,8.638214111328125,,,
7,,1169,,69.40258026123047,,0.0003839433193206787,,8.242592811584473,,,
7,,1175,,,,,,,43.79391098022461,0.4965737760066986,6.419732570648193
7,,1175,80.150146484375,,0.08247807621955872,,8.715786933898926,,,,
,0.001,1176,,,,,,,,,
8,,1179,,80.5237045288086,,0.186444491147995,,8.850196838378906,,,
8,,1189,,108.1882095336914,,-0.0037511587142944336,,10.219268798828125,,,
8,,1199,,72.30821990966797,,0.3899179697036743,,8.136404037475586,,,
8,,1209,,113.37065887451172,,-0.14556872844696045,,10.429622650146484,,,
8,,1219,,91.21178436279297,,-0.5341930985450745,,9.490983963012695,,,
8,,1229,,61.22447204589844,,0.150644451379776,,7.766515731811523,,,
8,,1239,,82.48196411132812,,0.12466344237327576,,8.94174575805664,,,
8,,1249,,56.90087890625,,0.23869359493255615,,7.48775577545166,,,
8,,1259,,80.17572784423828,,0.061941683292388916,,8.884775161743164,,,
8,,1269,,74.25154876708984,,0.2883021831512451,,8.472149848937988,,,
8,,1279,,65.99356079101562,,0.38237136602401733,,8.059836387634277,,,
8,,1289,,58.01628112792969,,0.4868387281894684,,7.531917572021484,,,
8,,1299,,56.31467819213867,,0.13415202498435974,,7.351440906524658,,,
8,,1309,,65.87266540527344,,0.19081169366836548,,7.991184234619141,,,
8,,1319,,84.65170288085938,,-0.3719272017478943,,8.989740371704102,,,
8,,1322,,,,,,,38.50632095336914,0.5454283356666565,6.0687761306762695
8,,1322,70.89869689941406,,0.18664848804473877,,8.231568336486816,,,,
,0.001,1323,,,,,,,,,
9,,1329,,71.33787536621094,,0.16550114750862122,,8.39814567565918,,,
9,,1339,,81.90660095214844,,-0.1279330849647522,,8.921087265014648,,,
9,,1349,,58.57179641723633,,0.22824841737747192,,7.622607231140137,,,
9,,1359,,80.97178649902344,,0.06473487615585327,,8.924698829650879,,,
9,,1369,,64.62278747558594,,-0.12770295143127441,,8.002044677734375,,,
9,,1379,,72.9407958984375,,-0.18466216325759888,,8.464509963989258,,,
9,,1389,,46.5742301940918,,0.1981050670146942,,6.75880241394043,,,
9,,1399,,78.58555603027344,,0.2361012101173401,,8.73170280456543,,,
9,,1409,,67.74745178222656,,0.22386038303375244,,8.139826774597168,,,
9,,1419,,50.20738983154297,,0.44569844007492065,,6.934717178344727,,,
9,,1429,,66.25384521484375,,-0.020074784755706787,,8.080307960510254,,,
9,,1439,,78.588623046875,,-0.03756511211395264,,8.743370056152344,,,
9,,1449,,48.964500427246094,,0.5160549879074097,,6.922286033630371,,,
9,,1459,,76.5684814453125,,0.2562543451786041,,8.633848190307617,,,
9,,1469,,120.1580810546875,,-0.17902439832687378,,10.816646575927734,,,
9,,1469,,,,,,,33.30828857421875,0.6008546352386475,5.6486968994140625
9,,1469,66.7971420288086,,0.23609444499015808,,8.009185791015625,,,,
,0.001,1470,,,,,,,,,
10,,1479,,83.29666137695312,,-0.04442185163497925,,9.018342971801758,,,
