epoch,lr-AdamW,step,train_loss_epoch,train_loss_step,train_r2_epoch,train_r2_step,train_rmse_epoch,train_rmse_step,val_loss,val_r2,val_rmse
8,,1309,,65.05699157714844,,0.06541633605957031,,8.041171073913574,,,
8,,1319,,60.0034294128418,,0.3778683841228485,,7.577108383178711,,,
8,,1322,,,,,,,36.976234436035156,0.5660946369171143,5.935135364532471
8,,1322,71.28484344482422,,0.1691838651895523,,8.266229629516602,,,,
,0.001,1323,,,,,,,,,
9,,1329,,69.8336410522461,,0.1486344337463379,,8.325796127319336,,,
9,,1339,,54.82081985473633,,0.2888859808444977,,7.307888507843018,,,
9,,1349,,68.1338119506836,,0.16174086928367615,,8.209444046020508,,,
9,,1359,,57.53068923950195,,0.33043813705444336,,7.477941036224365,,,
9,,1369,,78.76783752441406,,0.3384528160095215,,8.796085357666016,,,
9,,1379,,42.593170166015625,,0.44439786672592163,,6.486750602722168,,,
9,,1389,,51.59694290161133,,0.43777626752853394,,7.117637634277344,,,
9,,1399,,76.49808502197266,,0.28685683012008667,,8.616762161254883,,,
9,,1409,,61.435245513916016,,0.1777334213256836,,7.768869876861572,,,
9,,1419,,64.96015167236328,,0.36223629117012024,,7.986562728881836,,,
9,,1429,,66.33281707763672,,0.21740931272506714,,7.986907482147217,,,
9,,1439,,69.3822250366211,,-0.0011500418186187744,,8.225728034973145,,,
9,,1449,,53.57992172241211,,0.24713754653930664,,7.242410182952881,,,
9,,1459,,42.35112762451172,,0.6433876752853394,,6.443525314331055,,,
9,,1469,,47.85561752319336,,0.4512966275215149,,6.808227062225342,,,
9,,1469,,,,,,,35.59149932861328,0.577618420124054,5.845367908477783
9,,1469,66.52376556396484,,0.23543807864189148,,7.986638069152832,,,,
,0.001,1470,,,,,,,,,
10,,1479,,85.8957748413086,,0.10090261697769165,,9.133292198181152,,,
10,,1489,,83.12897491455078,,-0.04357248544692993,,9.05354118347168,,,
10,,1499,,53.751625061035156,,0.5519149899482727,,7.216071128845215,,,
10,,1509,,86.7831039428711,,0.35754430294036865,,9.133678436279297,,,
10,,1519,,77.54545593261719,,0.06029459834098816,,8.764263153076172,,,
10,,1529,,66.52833557128906,,0.29157981276512146,,8.052431106567383,,,
10,,1539,,82.4806900024414,,-0.19998884201049805,,9.02229118347168,,,
10,,1549,,90.35455322265625,,0.054289281368255615,,9.390432357788086,,,
10,,1559,,56.18724822998047,,0.3386595845222473,,7.407719612121582,,,
10,,1569,,71.10638427734375,,-0.13163059949874878,,8.375622749328613,,,
10,,1579,,66.35736846923828,,0.1562202274799347,,8.087124824523926,,,
10,,1589,,56.64445495605469,,0.280731201171875,,7.410043716430664,,,
10,,1599,,51.6190071105957,,0.3098083734512329,,7.128612995147705,,,
10,,1609,,47.91077423095703,,0.5605068206787109,,6.79457426071167,,,
10,,1616,,,,,,,32.795738220214844,0.607288122177124,5.631290912628174
10,,1616,66.5931625366211,,0.22295503318309784,,8.00852108001709,,,,
,0.001,1617,,,,,,,,,
11,,1619,,55.43840026855469,,0.4639439880847931,,7.355928421020508,,,
11,,1629,,30.549667358398438,,0.6657136082649231,,5.480767726898193,,,
11,,1639,,72.29057312011719,,0.13118526339530945,,8.403573989868164,,,
11,,1649,,49.52887725830078,,0.6529477834701538,,6.960543632507324,,,
11,,1659,,49.41836929321289,,0.29517662525177,,6.996062755584717,,,
11,,1669,,54.845726013183594,,0.3404234051704407,,7.298581123352051,,,
11,,1679,,61.48550796508789,,0.2938205897808075,,7.730315685272217,,,
11,,1689,,47.047725677490234,,0.41767168045043945,,6.81369686126709,,,
11,,1699,,46.241390228271484,,0.4046705663204193,,6.730329513549805,,,
11,,1709,,58.02046585083008,,0.1328781247138977,,7.591202735900879,,,
11,,1719,,59.87574005126953,,0.18760502338409424,,7.72515344619751,,,
11,,1729,,93.13056182861328,,-0.04707992076873779,,9.471128463745117,,,
11,,1739,,59.86752700805664,,0.148421972990036,,7.683399200439453,,,
11,,1749,,31.435195922851562,,0.6411838531494141,,5.52540397644043,,,
11,,1759,,36.8644905090332,,0.5873568654060364,,5.998563289642334,,,
11,,1763,,,,,,,30.94265365600586,0.6275649070739746,5.462433338165283
11,,1763,64.00476837158203,,0.2576690912246704,,7.834527015686035,,,,
,0.001,1764,,,,,,,,,
12,,1769,,57.51842498779297,,0.36260470747947693,,7.557409763336182,,,
12,,1779,,73.79109954833984,,0.29179784655570984,,8.511102676391602,,,
12,,1789,,89.4182357788086,,0.16335099935531616,,9.325769424438477,,,
12,,1799,,37.18770980834961,,0.497015118598938,,6.016833305358887,,,
12,,1809,,53.132144927978516,,0.05491870641708374,,7.199875831604004,,,
12,,1819,,45.57155990600586,,0.19761332869529724,,6.723721504211426,,,
12,,1829,,35.06434631347656,,0.6112118363380432,,5.859190464019775,,,
12,,1839,,57.97489547729492,,0.21268218755722046,,7.534002304077148,,,
12,,1849,,61.04520034790039,,0.34531745314598083,,7.760928630828857,,,
12,,1859,,77.2983627319336,,0.171243816614151,,8.711104393005371,,,
12,,1869,,85.45807647705078,,0.30838197469711304,,9.168011665344238,,,
12,,1879,,69.14529418945312,,-0.023942500352859497,,8.252544403076172,,,
12,,1889,,63.12929153442383,,0.3511560261249542,,7.899900913238525,,,
12,,1899,,67.36812591552734,,0.1306523084640503,,8.12982177734375,,,
12,,1909,,43.28874969482422,,0.46482765674591064,,6.566316604614258,,,
12,,1910,,,,,,,29.990478515625,0.6386615633964539,5.375482082366943
12,,1910,62.26938247680664,,0.2706283926963806,,7.725133895874023,,,,
,0.001,1911,,,,,,,,,
13,,1919,,59.0390625,,0.2349291443824768,,7.637415409088135,,,
13,,1929,,74.06367492675781,,0.20393651723861694,,8.57417106628418,,,
13,,1939,,70.92916870117188,,-0.04233020544052124,,8.354622840881348,,,
13,,1949,,78.08185577392578,,0.3511175215244293,,8.720553398132324,,,
13,,1959,,51.031768798828125,,0.4232933223247528,,7.085042953491211,,,
13,,1969,,64.85002136230469,,0.35248398780822754,,7.987340450286865,,,
13,,1979,,44.01890563964844,,0.5099034309387207,,6.63193416595459,,,
13,,1989,,73.07420349121094,,0.2499154806137085,,8.45023250579834,,,
13,,1999,,83.21797180175781,,-0.10468798875808716,,8.97496509552002,,,
13,,2009,,73.90586853027344,,-0.018342673778533936,,8.463542938232422,,,
13,,2019,,82.54364013671875,,-0.20578807592391968,,9.019782066345215,,,
13,,2029,,81.03099060058594,,-0.17882513999938965,,8.910284042358398,,,
13,,2039,,63.65554428100586,,0.019463837146759033,,7.918249607086182,,,
13,,2049,,68.794189453125,,0.23226109147071838,,8.256580352783203,,,
13,,2057,,,,,,,30.54884910583496,0.6326743364334106,5.427540302276611
13,,2057,62.66331100463867,,0.26536163687705994,,7.765316009521484,,,,
,0.001,2058,,,,,,,,,
14,,2059,,51.166133880615234,,0.15230238437652588,,7.114651679992676,,,
14,,2069,,71.4753646850586,,-0.310730516910553,,8.316804885864258,,,
14,,2079,,44.93342590332031,,0.5270034074783325,,6.638402938842773,,,
14,,2089,,50.3028564453125,,0.3379364013671875,,7.036111831665039,,,
14,,2099,,66.37644958496094,,0.15515339374542236,,7.9946417808532715,,,
14,,2109,,53.384273529052734,,0.43630191683769226,,7.2424726486206055,,,
14,,2119,,49.31344985961914,,0.45939332246780396,,6.976102828979492,,,
14,,2129,,75.46041870117188,,-0.33324766159057617,,8.642799377441406,,,
14,,2139,,49.2310791015625,,0.5209733247756958,,6.9070563316345215,,,
14,,2149,,55.538963317871094,,0.43163007497787476,,7.352879047393799,,,
14,,2159,,52.83831787109375,,0.2656385600566864,,7.162372589111328,,,
14,,2169,,60.27633285522461,,0.27008533477783203,,7.685135841369629,,,
