epoch,lr-AdamW,step,train_loss_epoch,train_loss_step,train_r2_epoch,train_r2_step,train_rmse_epoch,train_rmse_step,val_loss,val_r2,val_rmse
,0.001,0,,,,,,,,,
0,,9,,811.8887329101562,,-6.228907585144043,,28.147947311401367,,,
0,,19,,729.0228881835938,,-8.172019958496094,,26.654680252075195,,,
0,,29,,692.499267578125,,-7.502838611602783,,26.06884765625,,,
0,,39,,646.2102661132812,,-6.566245079040527,,25.160634994506836,,,
0,,49,,671.9234008789062,,-8.577840805053711,,25.55449676513672,,,
0,,59,,621.4490966796875,,-6.562267303466797,,24.517868041992188,,,
0,,69,,731.635986328125,,-9.33900260925293,,26.77099609375,,,
0,,79,,582.6644897460938,,-4.369030952453613,,23.858253479003906,,,
0,,89,,817.8931884765625,,-9.190505981445312,,28.28618621826172,,,
0,,99,,700.2425537109375,,-9.547677993774414,,26.090984344482422,,,
0,,109,,647.7390747070312,,-8.065668106079102,,25.10089874267578,,,
0,,119,,631.0804443359375,,-7.317603588104248,,24.72903060913086,,,
0,,129,,796.5526123046875,,-7.37766170501709,,27.799877166748047,,,
0,,139,,682.2018432617188,,-8.082937240600586,,25.87727165222168,,,
0,,146,,,,,,,661.9248657226562,-6.951104640960693,25.38628578186035
0,,146,711.947998046875,,-7.294149875640869,,26.31786346435547,,,,
,0.001,147,,,,,,,,,
1,,149,,617.7293090820312,,-5.074700355529785,,24.585445404052734,,,
1,,159,,593.9970703125,,-4.6063055992126465,,24.079023361206055,,,
1,,169,,686.585693359375,,-5.090794086456299,,25.89028549194336,,,
1,,179,,547.03125,,-6.579044342041016,,23.085308074951172,,,
1,,189,,721.3162841796875,,-5.848574638366699,,26.443798065185547,,,
1,,199,,646.9503173828125,,-6.589261531829834,,25.17755889892578,,,
1,,209,,784.279052734375,,-5.5666704177856445,,27.654155731201172,,,
1,,219,,633.567138671875,,-4.985538482666016,,24.758983612060547,,,
1,,229,,736.8651123046875,,-9.694389343261719,,26.84683609008789,,,
1,,239,,466.1937255859375,,-4.7576518058776855,,21.216291427612305,,,
1,,249,,555.067626953125,,-5.267406463623047,,23.21950912475586,,,
1,,259,,710.7535400390625,,-8.266803741455078,,26.325746536254883,,,
1,,269,,604.5715942382812,,-7.153872489929199,,24.278865814208984,,,
1,,279,,559.5912475585938,,-7.571755886077881,,23.35852813720703,,,
1,,289,,613.7171630859375,,-7.0490546226501465,,24.448768615722656,,,
1,,293,,,,,,,565.7646484375,-5.772526741027832,23.44720458984375
1,,293,627.9712524414062,,-6.243734359741211,,24.680295944213867,,,,
,0.001,294,,,,,,,,,
2,,299,,520.14306640625,,-6.383874893188477,,22.569509506225586,,,
2,,309,,425.8984375,,-6.792180061340332,,20.41006088256836,,,
2,,319,,481.2510070800781,,-4.796675682067871,,21.631162643432617,,,
2,,329,,543.2532958984375,,-5.1558918952941895,,22.862598419189453,,,
2,,339,,554.812744140625,,-7.240452766418457,,23.276439666748047,,,
2,,349,,465.1389465332031,,-5.333370208740234,,21.241252899169922,,,
2,,359,,492.85430908203125,,-3.9527928829193115,,21.795257568359375,,,
2,,369,,653.4112548828125,,-6.062114238739014,,25.194616317749023,,,
2,,379,,402.2498779296875,,-3.5807456970214844,,19.744060516357422,,,
2,,389,,431.916259765625,,-3.3853721618652344,,20.447071075439453,,,
2,,399,,446.0452880859375,,-3.705118179321289,,20.76492691040039,,,
